0.00	  -0.522861205215935
0.01	  -0.495972872827903
0.02	  -0.356619455199095
0.03	  -0.453379736391686
0.04	  -0.042548108960335
0.05	  -0.179871051069640
0.06	   0.836659145866134
0.07	  -0.146515971632676
0.08	   0.167701342165405
0.09	  -0.098094739651367
0.10	   0.233318087230735
0.11	   0.343424563410642
0.12	  -0.432580871033473
0.13	  -0.735086969409570
0.14	  -0.817237289003671
0.15	   0.076750308744849
0.16	   0.438343341985267
0.17	  -0.338715192103264
0.18	  -0.832698998815104
0.19	   1.227971093933099
0.20	  -0.343611753808016
0.21	  -0.640088451615943
0.22	   0.217735201982212
0.23	  -0.040265034377924
0.24	  -0.355705809376044
0.25	   0.213288834201827
0.26	   0.605289945726537
0.27	  -0.122157465311982
0.28	  -0.183579668395196
0.29	  -0.155241018139491
0.30	   0.027721007350537
0.31	   0.996994083139574
0.32	   0.730555615419807
0.33	   0.356340044850066
0.34	   0.387779284536165
0.35	   0.694465968080567
0.36	  -0.091941100895643
0.37	  -0.198748473901488
0.38	   1.109785335965265
0.39	  -0.035219940470301
0.40	   0.236802923818644
0.41	   0.713523594120830
0.42	   0.010356776694133
0.43	   0.141518982888931
0.44	   1.109619128322587
0.45	  -0.402941023763638
0.46	   0.117763914698595
0.47	   0.938618949272369
0.48	   0.537900524219022
0.49	   0.177325125804623
0.50	   0.814902941773887
0.51	   0.454699603346214
0.52	   1.626965317037055
0.53	   0.471144456584484
0.54	   0.880921173489716
0.55	   0.473524032018073
0.56	  -0.086393489589872
0.57	  -0.200033117526955
0.58	   0.541539836451120
0.59	  -0.434633787277200
0.60	  -0.069581320359422
0.61	   0.117508856583346
0.62	   0.035235035836014
0.63	   0.801712147602926
0.64	  -0.319452046445583
0.65	   0.962077388182133
0.66	  -0.252359574599735
0.67	   0.161154393640670
0.68	   0.379573719460571
0.69	   0.272151276161018
0.70	  -0.479620029679682
0.71	   1.083545351287944
0.72	   0.323055373999087
0.73	   0.837115621927615
0.74	   0.632961412344370
0.75	   0.183699576825397
0.76	   0.100460171042452
0.77	   0.639760955760304
0.78	   0.220912756369962
0.79	   0.838899181288895
0.80	   0.770911553996915
0.81	  -0.178056615840449
0.82	  -0.489819560766678
0.83	   0.851016624987440
0.84	   0.400912280989199
0.85	   0.698862402865838
0.86	   0.355917294057874
0.87	   0.216403740085329
0.88	  -0.072023497328846
0.89	   0.169291252459820
0.90	   0.501540699046408
0.91	   1.093548454944248
0.92	   1.283467540073663
0.93	   0.086869610509321
0.94	   0.321694168946768
0.95	  -0.164744389823909
0.96	   0.867033226077561
0.97	   0.396999966297041
0.98	   1.153607293841209
0.99	   0.782395127019321
1.00	   0.751290777401938
1.01	   0.479084427093898
1.02	  -0.037713020937579
1.03	   1.398755954305158
1.04	   0.749218444610943
1.05	   1.353667045834855
1.06	   0.250103865212074
1.07	   0.962135111862771
1.08	   0.877680763768204
1.09	   0.419207488795494
1.10	   1.652673035492141
1.11	   0.068766159497329
1.12	   1.176175501795378
1.13	   0.865064878182720
1.14	   0.374177785474269
1.15	  -0.066275886895449
1.16	   1.087914442753796
1.17	  -0.329419474209310
1.18	   0.806767561644679
1.19	   0.665869649056448
1.20	   1.087729059262842
1.21	   0.684366717135866
1.22	   0.164624834571734
1.23	   0.758768722660472
1.24	   0.213028877913170
1.25	   1.387956721105363
1.26	   0.640501490258568
1.27	   0.312284139484200
1.28	   0.879647460436269
1.29	   0.725573931891932
1.30	   0.142984079854690
1.31	   1.128928159853009
1.32	   1.613570280922346
1.33	   0.967109189941508
1.34	   1.413890122986483
1.35	   0.468081954921506
1.36	   0.000392048543158
1.37	   1.184092590473194
1.38	   0.388130634409658
1.39	   1.180166813542574
1.40	   0.742071380451918
1.41	   0.874993589519801
1.42	   1.108947578344118
1.43	   0.465619136330583
1.44	   1.229015064959439
1.45	   1.992820389651132
1.46	   0.878971622613596
1.47	   0.710105572679627
1.48	   0.568049066034472
1.49	   0.343235047594836
1.50	  -0.525597684439413
1.51	   0.865172701258503
1.52	   1.142446698773737
1.53	   0.807482014434154
1.54	   1.000059117126600
1.55	  -0.091184175048202
1.56	   0.049613088946220
1.57	   1.027779593178796
1.58	  -0.184447025309120
1.59	   1.423671895721827
1.60	   1.171037613287977
1.61	   0.818049214933684
1.62	   0.246439264185057
1.63	   0.959913763627043
1.64	   0.817285892529089
1.65	   0.788468596405134
1.66	   0.719482497064754
1.67	   0.677107549432609
1.68	   1.153647395192868
1.69	   0.649646608844463
1.70	   1.204653855337907
1.71	   1.180585166668235
1.72	   1.433190824341063
1.73	   1.129655821484498
1.74	   1.773529985840387
1.75	   0.878315429754610
1.76	   1.372450007464335
1.77	   0.217241470189293
1.78	   0.851442478440990
1.79	   0.134129619571112
1.80	   0.867481672923270
1.81	   1.006285493083827
1.82	   1.115423256500171
1.83	   0.851042703408727
1.84	   2.014897300098334
1.85	   0.923846935620296
1.86	   1.210087481316376
1.87	   1.436202003734736
1.88	   1.662970132063728
1.89	   0.353217410369578
1.90	   0.616619530946347
1.91	   0.300518540900591
1.92	   0.191230421317712
1.93	   1.458826147907106
1.94	   0.886778351438926
1.95	   1.052931546396664
1.96	   1.208144612699868
1.97	   2.476655055146516
1.98	   1.553499013356335
1.99	   1.331035824352189
2.00	   0.950926897646931
2.01	   1.217394636755350
2.02	   0.862064954224626
2.03	   1.644822522548053
2.04	   1.326398820027242
2.05	   1.132105219108922
2.06	   0.995421910555956
2.07	   1.222753329948231
2.08	   0.995169601304025
2.09	   0.459345774526767
2.10	   0.993323136749558
2.11	  -0.267839744896788
2.12	   0.824698717511459
2.13	   0.725184044689457
2.14	   1.262968165887973
2.15	   0.590356380851476
2.16	   1.082330350773527
2.17	   0.641104989620716
2.18	   1.022455353260159
2.19	   1.161750889395669
2.20	   0.742590812998305
2.21	   0.218761956331335
2.22	   1.659012292139950
2.23	   1.121937058190068
2.24	   0.549086635113595
2.25	   0.926976111684921
2.26	   1.396568843563963
2.27	   0.545147742205804
2.28	   0.776112621713825
2.29	   1.135236367643825
2.30	   0.660026927768486
2.31	   1.896413197338666
2.32	   0.650774087323120
2.33	   1.081259135563764
2.34	   0.900230617015745
2.35	   0.037584668557100
2.36	   1.299050065659442
2.37	   1.197533858742865
2.38	   1.301694370026295
2.39	   0.211878651282492
2.40	   0.809442170081784
2.41	   1.700255651304030
2.42	   1.261577789155900
2.43	   1.080611232918589
2.44	  -0.091978548515518
2.45	   1.563588634384176
2.46	   0.884726627836215
2.47	   1.250869423208028
